0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77
ŚRODA,2024-12-18 00:00:00,22,,5,2,,,ANESTEZJOLOGIA CKL22 lek M. Jednakiewicz USK,ANESTEZJOLOGIA CKL22 lek M. Jednakiewicz USK,ANESTEZJOLOGIA CKL22 lek M. Jednakiewicz USK,ANESTEZJOLOGIA CKL22 lek M. Jednakiewicz USK,ANESTEZJOLOGIA CKL22 lek M. Jednakiewicz USK,ANESTEZJOLOGIA CKL22 lek M. Jednakiewicz USK,ANESTEZJOLOGIA CKL22 lek M. Jednakiewicz USK,ANESTEZJOLOGIA CKL22 lek M. Jednakiewicz USK,ANESTEZJOLOGIA CKL22 lek M. Jednakiewicz USK,ANESTEZJOLOGIA CKL22 lek M. Jednakiewicz USK,,,,GINEKOLOGIA CKL22 prof. B. Obrzut KSW2,GINEKOLOGIA CKL22 prof. B. Obrzut KSW2,GINEKOLOGIA CKL22 prof. B. Obrzut KSW2,GINEKOLOGIA CKL22 prof. B. Obrzut KSW2,GINEKOLOGIA CKL22 prof. B. Obrzut KSW2,GINEKOLOGIA CKL22 prof. B. Obrzut KSW2,GINEKOLOGIA CKL22 prof. B. Obrzut KSW2,GINEKOLOGIA CKL22 prof. B. Obrzut KSW2,GINEKOLOGIA CKL22 prof. B. Obrzut KSW2,,,,,,,,,"CH. WEW. hemato sem
gr 20-23
G4 sala 418","CH. WEW. hemato sem
gr 20-23
G4 sala 418","CH. WEW. hemato sem
gr 20-23
G4 sala 418","CH. WEW. hemato sem
gr 20-23
G4 sala 418","CH. WEW. hemato sem
gr 20-23
G4 sala 418","CH. WEW. hemato sem
gr 20-23
G4 sala 418",,,"PRAWO I MED. SĄDOWA W2 
dr W. Kwietniewski
G4 sala 418","PRAWO I MED. SĄDOWA W2 
dr W. Kwietniewski
G4 sala 418","PRAWO I MED. SĄDOWA W2 
dr W. Kwietniewski
G4 sala 418","PRAWO I MED. SĄDOWA W2 
dr W. Kwietniewski
G4 sala 418","PRAWO I MED. SĄDOWA W2 
dr W. Kwietniewski
G4 sala 418","PRAWO I MED. SĄDOWA W2 
dr W. Kwietniewski
G4 sala 418","PRAWO I MED. SĄDOWA W2 
dr W. Kwietniewski
G4 sala 418","PRAWO I MED. SĄDOWA W2 
dr W. Kwietniewski
G4 sala 418","PRAWO I MED. SĄDOWA W2 
dr W. Kwietniewski
G4 sala 418",,,,,,,,,,,,,,,,,,,,,,,
ŚRODA,2024-12-18 00:00:00,23,,5,2,,,,,"ORTOPEDIA CKL23 lek M. Czerwiec, KSW2","ORTOPEDIA CKL23 lek M. Czerwiec, KSW2","ORTOPEDIA CKL23 lek M. Czerwiec, KSW2","ORTOPEDIA CKL23 lek M. Czerwiec, KSW2","ORTOPEDIA CKL23 lek M. Czerwiec, KSW2","ORTOPEDIA CKL23 lek M. Czerwiec, KSW2","ORTOPEDIA CKL23 lek M. Czerwiec, KSW2","ORTOPEDIA CKL23 lek M. Czerwiec, KSW2","ORTOPEDIA CKL23 lek M. Czerwiec, KSW2","ORTOPEDIA CKL23 lek M. Czerwiec, KSW2","ORTOPEDIA CKL23 lek M. Czerwiec, KSW2","ORTOPEDIA CKL23 lek M. Czerwiec, KSW2","ORTOPEDIA CKL23 lek M. Czerwiec, KSW2","ORTOPEDIA CKL23 lek M. Czerwiec, KSW2","ORTOPEDIA CKL23 lek M. Czerwiec, KSW2",,,,,,,,,,,,,,"CH. WEW. hemato sem
gr 20-23
G4 sala 418","CH. WEW. hemato sem
gr 20-23
G4 sala 418","CH. WEW. hemato sem
gr 20-23
G4 sala 418","CH. WEW. hemato sem
gr 20-23
G4 sala 418","CH. WEW. hemato sem
gr 20-23
G4 sala 418","CH. WEW. hemato sem
gr 20-23
G4 sala 418",,,"PRAWO I MED. SĄDOWA W2 
dr W. Kwietniewski
G4 sala 418","PRAWO I MED. SĄDOWA W2 
dr W. Kwietniewski
G4 sala 418","PRAWO I MED. SĄDOWA W2 
dr W. Kwietniewski
G4 sala 418","PRAWO I MED. SĄDOWA W2 
dr W. Kwietniewski
G4 sala 418","PRAWO I MED. SĄDOWA W2 
dr W. Kwietniewski
G4 sala 418","PRAWO I MED. SĄDOWA W2 
dr W. Kwietniewski
G4 sala 418","PRAWO I MED. SĄDOWA W2 
dr W. Kwietniewski
G4 sala 418","PRAWO I MED. SĄDOWA W2 
dr W. Kwietniewski
G4 sala 418","PRAWO I MED. SĄDOWA W2 
dr W. Kwietniewski
G4 sala 418",,,,,,,,,,,,,,,,,,,,,,,
CZWARTEK,2024-12-19 00:00:00,Ckl,C,S,W,7,7,7,7,8,8,8,8,9,9,9,9,10,10,10,10,11,11,11,11,12,12,12,12,13,13,13,13,14,14,14,14,15,15,15,15,16,16,16,16,17,17,17,17,18,18,18,18,19,19,19,19,20,20,20,20,,,,,,,,,,,,,,,,
CZWARTEK,2024-12-19 00:00:00,Ckl,C,S,W,0,15,30,45,0,15,30,45,0,15,30,45,0,15,30,45,0,15,30,45,0,15,30,45,0,15,30,45,0,15,30,45,0,15,30,45,0,15,30,45,0,15,30,45,0,15,30,45,0,15,30,45,0,15,30,45,,,,,,,,,,,,,,,,
CZWARTEK,2024-12-19 00:00:00,1,,1,1,,,,,GINEKOLOGIA CKL1 DR O. Mora-Janiszewska  KSW2,GINEKOLOGIA CKL1 DR O. Mora-Janiszewska  KSW2,GINEKOLOGIA CKL1 DR O. Mora-Janiszewska  KSW2,GINEKOLOGIA CKL1 DR O. Mora-Janiszewska  KSW2,GINEKOLOGIA CKL1 DR O. Mora-Janiszewska  KSW2,GINEKOLOGIA CKL1 DR O. Mora-Janiszewska  KSW2,GINEKOLOGIA CKL1 DR O. Mora-Janiszewska  KSW2,GINEKOLOGIA CKL1 DR O. Mora-Janiszewska  KSW2,GINEKOLOGIA CKL1 DR O. Mora-Janiszewska  KSW2,,,,,,,,,,,,,,,,,,"ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104",,,,,,"Leczenie bólu fakultet sem1 
prof. R. Zajączkowska 
G4 sala 221","Leczenie bólu fakultet sem1 
prof. R. Zajączkowska 
G4 sala 221","Leczenie bólu fakultet sem1 
prof. R. Zajączkowska 
G4 sala 221","Leczenie bólu fakultet sem1 
prof. R. Zajączkowska 
G4 sala 221","Leczenie bólu fakultet sem1 
prof. R. Zajączkowska 
G4 sala 221","Leczenie bólu fakultet sem1 
prof. R. Zajączkowska 
G4 sala 221",,,,,,,,,,,,,,,,,,,,,,,,,
CZWARTEK,2024-12-19 00:00:00,2,,1,1,,,,,,,,,,,,,,,,IMMUNOLOGIA CKL2 prof. J. Tabarkiewicz KSW2,IMMUNOLOGIA CKL2 prof. J. Tabarkiewicz KSW2,IMMUNOLOGIA CKL2 prof. J. Tabarkiewicz KSW2,IMMUNOLOGIA CKL2 prof. J. Tabarkiewicz KSW2,IMMUNOLOGIA CKL2 prof. J. Tabarkiewicz KSW2,IMMUNOLOGIA CKL2 prof. J. Tabarkiewicz KSW2,IMMUNOLOGIA CKL2 prof. J. Tabarkiewicz KSW2,IMMUNOLOGIA CKL2 prof. J. Tabarkiewicz KSW2,IMMUNOLOGIA CKL2 prof. J. Tabarkiewicz KSW2,,,,,,,"ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104",,,,,,"Leczenie bólu fakultet sem1 
prof. R. Zajączkowska 
G4 sala 221","Leczenie bólu fakultet sem1 
prof. R. Zajączkowska 
G4 sala 221","Leczenie bólu fakultet sem1 
prof. R. Zajączkowska 
G4 sala 221","Leczenie bólu fakultet sem1 
prof. R. Zajączkowska 
G4 sala 221","Leczenie bólu fakultet sem1 
prof. R. Zajączkowska 
G4 sala 221","Leczenie bólu fakultet sem1 
prof. R. Zajączkowska 
G4 sala 221",,,,,,,,,,,,,,,,,,,,,,,,,
CZWARTEK,2024-12-19 00:00:00,3,,1,1,,,,,,IMMUNOLOGIA CKL3 prof. J. Tabarkiewicz KSW2,IMMUNOLOGIA CKL3 prof. J. Tabarkiewicz KSW2,IMMUNOLOGIA CKL3 prof. J. Tabarkiewicz KSW2,IMMUNOLOGIA CKL3 prof. J. Tabarkiewicz KSW2,IMMUNOLOGIA CKL3 prof. J. Tabarkiewicz KSW2,IMMUNOLOGIA CKL3 prof. J. Tabarkiewicz KSW2,IMMUNOLOGIA CKL3 prof. J. Tabarkiewicz KSW2,IMMUNOLOGIA CKL3 prof. J. Tabarkiewicz KSW2,IMMUNOLOGIA CKL3 prof. J. Tabarkiewicz KSW2,,,,,,,,,,,,,,,,,"ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104",,,,,,"Leczenie bólu fakultet sem1 
prof. R. Zajączkowska 
G4 sala 221","Leczenie bólu fakultet sem1 
prof. R. Zajączkowska 
G4 sala 221","Leczenie bólu fakultet sem1 
prof. R. Zajączkowska 
G4 sala 221","Leczenie bólu fakultet sem1 
prof. R. Zajączkowska 
G4 sala 221","Leczenie bólu fakultet sem1 
prof. R. Zajączkowska 
G4 sala 221","Leczenie bólu fakultet sem1 
prof. R. Zajączkowska 
G4 sala 221",,,,,,,,,,,,,,,,,,,,,,,,,
CZWARTEK,2024-12-19 00:00:00,4,,1,1,,,,,CHIRURGIA kardio CKL4 dr M. Kolowca KSW2,CHIRURGIA kardio CKL4 dr M. Kolowca KSW2,CHIRURGIA kardio CKL4 dr M. Kolowca KSW2,CHIRURGIA kardio CKL4 dr M. Kolowca KSW2,CHIRURGIA kardio CKL4 dr M. Kolowca KSW2,CHIRURGIA kardio CKL4 dr M. Kolowca KSW2,CHIRURGIA kardio CKL4 dr M. Kolowca KSW2,CHIRURGIA kardio CKL4 dr M. Kolowca KSW2,CHIRURGIA kardio CKL4 dr M. Kolowca KSW2,CHIRURGIA kardio CKL4 dr M. Kolowca KSW2,CHIRURGIA kardio CKL4 dr M. Kolowca KSW2,CHIRURGIA kardio CKL4 dr M. Kolowca KSW2,CHIRURGIA kardio CKL4 dr M. Kolowca KSW2,CHIRURGIA kardio CKL4 dr M. Kolowca KSW2,CHIRURGIA kardio CKL4 dr M. Kolowca KSW2,CHIRURGIA kardio CKL4 dr M. Kolowca KSW2,CHIRURGIA kardio CKL4 dr M. Kolowca KSW2,CHIRURGIA kardio CKL4 dr M. Kolowca KSW2,,,,,,,,,"ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104",,,,,,"Leczenie bólu fakultet sem1 
prof. R. Zajączkowska 
G4 sala 221","Leczenie bólu fakultet sem1 
prof. R. Zajączkowska 
G4 sala 221","Leczenie bólu fakultet sem1 
prof. R. Zajączkowska 
G4 sala 221","Leczenie bólu fakultet sem1 
prof. R. Zajączkowska 
G4 sala 221","Leczenie bólu fakultet sem1 
prof. R. Zajączkowska 
G4 sala 221","Leczenie bólu fakultet sem1 
prof. R. Zajączkowska 
G4 sala 221",,,,,,,,,,,,,,,,,,,,,,,,,
CZWARTEK,2024-12-19 00:00:00,5,,2,1,,,,,"PSYCHIATRIA CKL5 LEK. M. PRUCHNIK-SURÓWKA, ŁAŃCUT","PSYCHIATRIA CKL5 LEK. M. PRUCHNIK-SURÓWKA, ŁAŃCUT","PSYCHIATRIA CKL5 LEK. M. PRUCHNIK-SURÓWKA, ŁAŃCUT","PSYCHIATRIA CKL5 LEK. M. PRUCHNIK-SURÓWKA, ŁAŃCUT","PSYCHIATRIA CKL5 LEK. M. PRUCHNIK-SURÓWKA, ŁAŃCUT","PSYCHIATRIA CKL5 LEK. M. PRUCHNIK-SURÓWKA, ŁAŃCUT","PSYCHIATRIA CKL5 LEK. M. PRUCHNIK-SURÓWKA, ŁAŃCUT","PSYCHIATRIA CKL5 LEK. M. PRUCHNIK-SURÓWKA, ŁAŃCUT","PSYCHIATRIA CKL5 LEK. M. PRUCHNIK-SURÓWKA, ŁAŃCUT","PSYCHIATRIA CKL5 LEK. M. PRUCHNIK-SURÓWKA, ŁAŃCUT","PSYCHIATRIA CKL5 LEK. M. PRUCHNIK-SURÓWKA, ŁAŃCUT","PSYCHIATRIA CKL5 LEK. M. PRUCHNIK-SURÓWKA, ŁAŃCUT","PSYCHIATRIA CKL5 LEK. M. PRUCHNIK-SURÓWKA, ŁAŃCUT","PSYCHIATRIA CKL5 LEK. M. PRUCHNIK-SURÓWKA, ŁAŃCUT","PSYCHIATRIA CKL5 LEK. M. PRUCHNIK-SURÓWKA, ŁAŃCUT","PSYCHIATRIA CKL5 LEK. M. PRUCHNIK-SURÓWKA, ŁAŃCUT","PSYCHIATRIA CKL5 LEK. M. PRUCHNIK-SURÓWKA, ŁAŃCUT","PSYCHIATRIA CKL5 LEK. M. PRUCHNIK-SURÓWKA, ŁAŃCUT",,,,,,,,,"ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZWARTEK,2024-12-19 00:00:00,6,,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZWARTEK,2024-12-19 00:00:00,7,,2,1,,,,,GINEKOLOGIA CKL7 lek E. Stącel KSW2,GINEKOLOGIA CKL7 lek E. Stącel KSW2,GINEKOLOGIA CKL7 lek E. Stącel KSW2,GINEKOLOGIA CKL7 lek E. Stącel KSW2,GINEKOLOGIA CKL7 lek E. Stącel KSW2,GINEKOLOGIA CKL7 lek E. Stącel KSW2,GINEKOLOGIA CKL7 lek E. Stącel KSW2,GINEKOLOGIA CKL7 lek E. Stącel KSW2,GINEKOLOGIA CKL7 lek E. Stącel KSW2,,,,,,,,,,,,,,,,,,"ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZWARTEK,2024-12-19 00:00:00,8,,2,1,,,,,ONKOLOGIA CKL8 lek M. Górecki USK,ONKOLOGIA CKL8 lek M. Górecki USK,ONKOLOGIA CKL8 lek M. Górecki USK,ONKOLOGIA CKL8 lek M. Górecki USK,ONKOLOGIA CKL8 lek M. Górecki USK,ONKOLOGIA CKL8 lek M. Górecki USK,ONKOLOGIA CKL8 lek M. Górecki USK,ONKOLOGIA CKL8 lek M. Górecki USK,ONKOLOGIA CKL8 lek M. Górecki USK,ONKOLOGIA CKL8 lek M. Górecki USK,ONKOLOGIA CKL8 lek M. Górecki USK,ONKOLOGIA CKL8 lek M. Górecki USK,ONKOLOGIA CKL8 lek M. Górecki USK,ONKOLOGIA CKL8 lek M. Górecki USK,ONKOLOGIA CKL8 lek M. Górecki USK,,,,,,,,,,,,"ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZWARTEK,2024-12-19 00:00:00,9,,2,1,,,,,CH. WEW. NEFRO CKL9 lek D. Kłos USK,CH. WEW. NEFRO CKL9 lek D. Kłos USK,CH. WEW. NEFRO CKL9 lek D. Kłos USK,CH. WEW. NEFRO CKL9 lek D. Kłos USK,CH. WEW. NEFRO CKL9 lek D. Kłos USK,CH. WEW. NEFRO CKL9 lek D. Kłos USK,CH. WEW. NEFRO CKL9 lek D. Kłos USK,CH. WEW. NEFRO CKL9 lek D. Kłos USK,CH. WEW. NEFRO CKL9 lek D. Kłos USK,,,,,,,,,,,,,,,,,,"ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZWARTEK,2024-12-19 00:00:00,10,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZWARTEK,2024-12-19 00:00:00,11,,3,1,,,,,ANESTEZJOLOGIA CKL11 lek D. Popiel KSW2 ,ANESTEZJOLOGIA CKL11 lek D. Popiel KSW2 ,ANESTEZJOLOGIA CKL11 lek D. Popiel KSW2 ,ANESTEZJOLOGIA CKL11 lek D. Popiel KSW2 ,ANESTEZJOLOGIA CKL11 lek D. Popiel KSW2 ,ANESTEZJOLOGIA CKL11 lek D. Popiel KSW2 ,ANESTEZJOLOGIA CKL11 lek D. Popiel KSW2 ,ANESTEZJOLOGIA CKL11 lek D. Popiel KSW2 ,ANESTEZJOLOGIA CKL11 lek D. Popiel KSW2 ,ANESTEZJOLOGIA CKL11 lek D. Popiel KSW2 ,,,,,,,,,,,,,,,,,"ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104",,,FARM. KLINICZNA CKL11 lek K. Barczak Klinika Nefrologii i Endokrynologii KSW2,FARM. KLINICZNA CKL11 lek K. Barczak Klinika Nefrologii i Endokrynologii KSW2,FARM. KLINICZNA CKL11 lek K. Barczak Klinika Nefrologii i Endokrynologii KSW2,FARM. KLINICZNA CKL11 lek K. Barczak Klinika Nefrologii i Endokrynologii KSW2,FARM. KLINICZNA CKL11 lek K. Barczak Klinika Nefrologii i Endokrynologii KSW2,FARM. KLINICZNA CKL11 lek K. Barczak Klinika Nefrologii i Endokrynologii KSW2,FARM. KLINICZNA CKL11 lek K. Barczak Klinika Nefrologii i Endokrynologii KSW2,FARM. KLINICZNA CKL11 lek K. Barczak Klinika Nefrologii i Endokrynologii KSW2,FARM. KLINICZNA CKL11 lek K. Barczak Klinika Nefrologii i Endokrynologii KSW2,FARM. KLINICZNA CKL11 lek K. Barczak Klinika Nefrologii i Endokrynologii KSW2,FARM. KLINICZNA CKL11 lek K. Barczak Klinika Nefrologii i Endokrynologii KSW2,FARM. KLINICZNA CKL11 lek K. Barczak Klinika Nefrologii i Endokrynologii KSW2,FARM. KLINICZNA CKL11 lek K. Barczak Klinika Nefrologii i Endokrynologii KSW2,FARM. KLINICZNA CKL11 lek K. Barczak Klinika Nefrologii i Endokrynologii KSW2,FARM. KLINICZNA CKL11 lek K. Barczak Klinika Nefrologii i Endokrynologii KSW2,,,,,,,,,,,,,,,,,,,
CZWARTEK,2024-12-19 00:00:00,12,,3,1,,,,,,,,,,,"ANESTEZJOLOGIA CKL12 
prof. B. Wołoszczuk-Gębicka CSM","ANESTEZJOLOGIA CKL12 
prof. B. Wołoszczuk-Gębicka CSM","ANESTEZJOLOGIA CKL12 
prof. B. Wołoszczuk-Gębicka CSM","ANESTEZJOLOGIA CKL12 
prof. B. Wołoszczuk-Gębicka CSM","ANESTEZJOLOGIA CKL12 
prof. B. Wołoszczuk-Gębicka CSM","ANESTEZJOLOGIA CKL12 
prof. B. Wołoszczuk-Gębicka CSM",,,,,,,,,,,,,,,"ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZWARTEK,2024-12-19 00:00:00,13,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104",,,"CH. WEW. SEM PULMO
 gr 13-15 
lek. T. Kaziród 
G4 sala 135","CH. WEW. SEM PULMO
 gr 13-15 
lek. T. Kaziród 
G4 sala 135","CH. WEW. SEM PULMO
 gr 13-15 
lek. T. Kaziród 
G4 sala 135","CH. WEW. SEM PULMO
 gr 13-15 
lek. T. Kaziród 
G4 sala 135","CH. WEW. SEM PULMO
 gr 13-15 
lek. T. Kaziród 
G4 sala 135","CH. WEW. SEM PULMO
 gr 13-15 
lek. T. Kaziród 
G4 sala 135",,,,,,,,,,,,,,,,,,,,,,,,,,,,
CZWARTEK,2024-12-19 00:00:00,14,,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104","ANESTEZJOLOGIA W1 
prof. B. Wołoszczuk-Gębicka
g4 aula 104",,,"CH. WEW. SEM PULMO
 gr 13-15 
lek. T. Kaziród 
G4 sala 135","CH. WEW. SEM PULMO
 gr 13-15 
lek. T. Kaziród 
G4 sala 135","CH. WEW. SEM PULMO
 gr 13-15 
lek. T. Kaziród 
G4 sala 135","CH. WEW. SEM PULMO
 gr 13-15 
lek. T. Kaziród 
G4 sala 135","CH. WEW. SEM PULMO
 gr 13-15 
lek. T. Kaziród 
G4 sala 135","CH. WEW. SEM PULMO
 gr 13-15 
lek. T. Kaziród 
G4 sala 135",,,,,,,,,,,,,,,,,,,,,,,,,,,,
